filename,width,height,class,xmin,ymin,xmax,ymax
eteteteyt.jpg,1024,540,with_mask,696,118,719,142
eteteteyt.jpg,1024,540,without_mask,742,117,809,162
eteteteyt.jpg,1024,540,without_mask,842,118,860,138
eteteteyt.jpg,1024,540,without_mask,875,104,928,146
eteteteyt.jpg,1024,540,without_mask,954,103,988,132
maksssksksss411_rotated_7_to_20.jpg,400,267,with_mask,34,45,61,73
maksssksksss411_rotated_7_to_20.jpg,400,267,without_mask,95,48,131,88
maksssksksss411_rotated_7_to_20.jpg,400,267,with_mask,142,85,185,133
maksssksksss411_rotated_7_to_20.jpg,400,267,with_mask,196,90,229,123
maksssksksss411_rotated_7_to_20.jpg,400,267,with_mask,235,74,279,120
maksssksksss411_rotated_7_to_20.jpg,400,267,with_mask,303,118,322,140
maksssksksss411_rotated_7_to_20.jpg,400,267,with_mask,327,100,368,144
maksssksksss411_rotated_7_to_20.jpg,400,267,with_mask,365,148,399,182
maksssksksss254_rotated_7_to_20.jpg,400,217,without_mask,31,-6,79,45
maksssksksss254_rotated_7_to_20.jpg,400,217,with_mask,59,53,119,114
maksssksksss254_rotated_7_to_20.jpg,400,217,with_mask,161,48,251,143
maksssksksss254_rotated_7_to_20.jpg,400,217,with_mask,312,85,385,162
maksssksksss254_rotated_7_to_20.jpg,400,217,with_mask,295,99,320,128
maksssksksss254_rotated_7_to_20.jpg,400,217,without_mask,378,90,406,126
maksssksksss254_rotated_7_to_20.jpg,400,217,with_mask,139,45,167,73
Bild 8_rotated_7_to_20.jpg,300,168,mask_weared_incorrect,49,89,98,149
Bild 8_rotated_7_to_20.jpg,300,168,with_mask,225,129,273,168
maksssksksss381_rotated_7_to_20.jpg,400,311,with_mask,111,46,139,75
maksssksksss381_rotated_7_to_20.jpg,400,311,with_mask,175,69,200,93
maksssksksss381_rotated_7_to_20.jpg,400,311,with_mask,218,73,245,103
maksssksksss381_rotated_7_to_20.jpg,400,311,with_mask,257,83,281,110
maksssksksss381_rotated_7_to_20.jpg,400,311,without_mask,353,177,361,186
maksssksksss381_rotated_7_to_20.jpg,400,311,without_mask,378,169,386,179
maksssksksss440_rotated_7_to_20.jpg,400,225,with_mask,102,-3,128,24
maksssksksss440_rotated_7_to_20.jpg,400,225,mask_weared_incorrect,121,7,139,30
maksssksksss440_rotated_7_to_20.jpg,400,225,with_mask,138,30,153,46
maksssksksss440_rotated_7_to_20.jpg,400,225,with_mask,173,37,190,55
maksssksksss440_rotated_7_to_20.jpg,400,225,with_mask,194,47,232,82
maksssksksss440_rotated_7_to_20.jpg,400,225,with_mask,252,53,270,76
maksssksksss440_rotated_7_to_20.jpg,400,225,with_mask,315,59,341,86
maksssksksss440_rotated_7_to_20.jpg,400,225,mask_weared_incorrect,364,73,387,98
maksssksksss279_rotated_-20_to_-7.jpg,400,266,with_mask,267,35,333,104
maksssksksss279_rotated_-20_to_-7.jpg,400,266,without_mask,92,272,131,310
maksssksksss279_rotated_-20_to_-7.jpg,400,266,without_mask,161,259,195,286
https___cdn.cnn.com_cnnnext_dam_assets_200201102936-wuhan-virus-0131-beijing-masks.jpg,1200,675,with_mask,469,116,589,246
https___cdn.cnn.com_cnnnext_dam_assets_200201102936-wuhan-virus-0131-beijing-masks.jpg,1200,675,with_mask,831,70,915,168
mfile_1504919_1_L_20200126145338.jpg,1280,960,with_mask,45,504,111,597
mfile_1504919_1_L_20200126145338.jpg,1280,960,with_mask,145,401,222,489
mfile_1504919_1_L_20200126145338.jpg,1280,960,with_mask,292,314,381,421
mfile_1504919_1_L_20200126145338.jpg,1280,960,with_mask,575,406,679,527
mfile_1504919_1_L_20200126145338.jpg,1280,960,with_mask,958,429,1060,540
mfile_1504919_1_L_20200126145338.jpg,1280,960,with_mask,1111,491,1185,578
maksssksksss824_flip.jpg,400,267,mask_weared_incorrect,350,127,371,157
maksssksksss824_flip.jpg,400,267,with_mask,279,125,297,146
maksssksksss824_flip.jpg,400,267,with_mask,211,134,230,156
maksssksksss824_flip.jpg,400,267,without_mask,151,162,169,178
maksssksksss824_flip.jpg,400,267,with_mask,119,125,139,145
maksssksksss824_flip.jpg,400,267,with_mask,91,125,102,138
maksssksksss824_flip.jpg,400,267,with_mask,390,116,399,133
maksssksksss824_flip.jpg,400,267,without_mask,185,132,195,143
maksssksksss639.jpg,400,226,with_mask,32,35,89,96
maksssksksss639.jpg,400,226,with_mask,241,56,261,77
maksssksksss639.jpg,400,226,with_mask,336,47,367,80
maksssksksss639.jpg,400,226,with_mask,186,62,200,93
maksssksksss177.jpg,400,300,with_mask,276,76,324,118
maksssksksss177.jpg,400,300,with_mask,154,147,199,194
maksssksksss611.jpg,400,267,with_mask,33,36,52,63
maksssksksss611.jpg,400,267,with_mask,96,63,114,83
maksssksksss611.jpg,400,267,with_mask,156,85,166,104
maksssksksss611.jpg,400,267,with_mask,243,68,258,87
maksssksksss611.jpg,400,267,mask_weared_incorrect,292,76,305,94
maksssksksss605.jpg,267,400,with_mask,132,47,159,81
maksssksksss529_rotated_-20_to_-7.jpg,400,226,with_mask,4,110,44,147
maksssksksss529_rotated_-20_to_-7.jpg,400,226,with_mask,119,68,156,105
maksssksksss529_rotated_-20_to_-7.jpg,400,226,without_mask,164,96,180,113
maksssksksss529_rotated_-20_to_-7.jpg,400,226,with_mask,190,84,202,95
maksssksksss529_rotated_-20_to_-7.jpg,400,226,with_mask,204,74,217,90
maksssksksss529_rotated_-20_to_-7.jpg,400,226,with_mask,218,31,267,80
maksssksksss529_rotated_-20_to_-7.jpg,400,226,with_mask,303,-23,365,37
maksssksksss529_rotated_-20_to_-7.jpg,400,226,with_mask,217,88,228,100
maksssksksss3.jpg,400,271,with_mask,52,53,73,76
maksssksksss3.jpg,400,271,with_mask,72,53,92,75
maksssksksss3.jpg,400,271,with_mask,112,51,120,68
maksssksksss3.jpg,400,271,with_mask,155,60,177,83
maksssksksss3.jpg,400,271,with_mask,189,59,210,80
maksssksksss3.jpg,400,271,with_mask,235,57,257,78
maksssksksss3.jpg,400,271,with_mask,289,60,309,83
maksssksksss3.jpg,400,271,with_mask,313,68,333,90
maksssksksss3.jpg,400,271,with_mask,351,35,364,59
maksssksksss163.jpg,400,300,with_mask,209,108,226,126
maksssksksss163.jpg,400,300,with_mask,161,124,184,152
maksssksksss188.jpg,301,400,with_mask,99,205,198,318
maksssksksss748_flip.jpg,400,225,mask_weared_incorrect,117,47,221,169
maksssksksss615_rotated_-20_to_-7.jpg,301,400,without_mask,110,266,207,385
maksssksksss836.jpg,400,313,with_mask,241,88,277,122
maksssksksss836.jpg,400,313,with_mask,150,186,179,218
maksssksksss836.jpg,400,313,with_mask,100,158,125,185
maksssksksss836.jpg,400,313,with_mask,201,68,231,102
maksssksksss836.jpg,400,313,with_mask,114,79,143,113
maksssksksss822.jpg,400,225,with_mask,7,59,20,78
maksssksksss822.jpg,400,225,with_mask,36,53,55,73
maksssksksss822.jpg,400,225,with_mask,97,133,111,147
maksssksksss822.jpg,400,225,with_mask,115,90,130,108
maksssksksss822.jpg,400,225,with_mask,133,75,147,89
maksssksksss822.jpg,400,225,with_mask,159,85,176,100
maksssksksss822.jpg,400,225,with_mask,180,86,193,98
maksssksksss822.jpg,400,225,with_mask,222,78,235,93
maksssksksss822.jpg,400,225,with_mask,248,81,262,96
maksssksksss822.jpg,400,225,with_mask,282,68,296,82
maksssksksss822.jpg,400,225,without_mask,81,68,96,85
maksssksksss822.jpg,400,225,without_mask,120,74,131,85
maksssksksss822.jpg,400,225,without_mask,207,80,219,96
maksssksksss822.jpg,400,225,without_mask,151,76,165,91
caucasian-young-woman-covering-her-260nw-1692711202_rotated_-20_to_-7.jpg,390,280,mask_weared_incorrect,148,38,215,113
maksssksksss54_rotated_-20_to_-7.jpg,400,267,with_mask,93,59,142,109
maksssksksss54_rotated_-20_to_-7.jpg,400,267,with_mask,176,63,218,112
maksssksksss54_rotated_-20_to_-7.jpg,400,267,with_mask,293,39,324,77
maksssksksss54_rotated_-20_to_-7.jpg,400,267,without_mask,145,88,168,113
Bild 18_flip.jpg,300,168,mask_weared_incorrect,13,1,204,167
maksssksksss386_flip.jpg,400,268,mask_weared_incorrect,290,43,317,75
maksssksksss386_flip.jpg,400,268,with_mask,233,65,261,94
maksssksksss386_flip.jpg,400,268,with_mask,196,70,215,89
maksssksksss386_flip.jpg,400,268,with_mask,152,67,172,88
maksssksksss386_flip.jpg,400,268,with_mask,138,76,151,90
maksssksksss386_flip.jpg,400,268,with_mask,127,68,138,81
maksssksksss386_flip.jpg,400,268,without_mask,112,73,117,80
maksssksksss386_flip.jpg,400,268,without_mask,105,72,110,78
maksssksksss386_flip.jpg,400,268,with_mask,80,75,86,81
0450908675_50159485_mutation-virus-chine-inquietude.jpg,1920,1200,without_mask,493,41,572,154
0450908675_50159485_mutation-virus-chine-inquietude.jpg,1920,1200,with_mask,948,71,1042,171
0450908675_50159485_mutation-virus-chine-inquietude.jpg,1920,1200,with_mask,1074,424,1166,520
0450908675_50159485_mutation-virus-chine-inquietude.jpg,1920,1200,with_mask,1305,158,1407,264
maksssksksss387_flip.jpg,400,226,with_mask,153,73,191,113
maksssksksss387_flip.jpg,400,226,mask_weared_incorrect,72,60,113,115
maksssksksss387_flip.jpg,400,226,with_mask,0,109,46,191
maksssksksss387_flip.jpg,400,226,without_mask,227,20,244,37
maksssksksss759.jpg,400,267,with_mask,91,80,140,140
maksssksksss759.jpg,400,267,with_mask,154,103,206,163
maksssksksss759.jpg,400,267,without_mask,273,87,339,146
maksssksksss852_rotated_7_to_20.jpg,267,400,with_mask,150,97,219,162
maksssksksss852_rotated_7_to_20.jpg,267,400,without_mask,108,80,156,126
p410009sn4po8p82746.jpg,600,900,with_mask,168,101,238,186
p410009sn4po8p82746.jpg,600,900,with_mask,251,87,313,151
p410009sn4po8p82746.jpg,600,900,with_mask,413,110,478,180
young-darkskinned-girl-wearing-protective-260nw-1749290621_rotated_7_to_20.jpg,407,280,mask_weared_incorrect,257,78,305,131
maksssksksss176_rotated_7_to_20.jpg,400,225,with_mask,135,46,166,91
maksssksksss176_rotated_7_to_20.jpg,400,225,with_mask,18,42,55,82
maksssksksss176_rotated_7_to_20.jpg,400,225,with_mask,61,27,91,64
maksssksksss176_rotated_7_to_20.jpg,400,225,with_mask,142,87,172,123
maksssksksss176_rotated_7_to_20.jpg,400,225,with_mask,169,62,196,94
maksssksksss176_rotated_7_to_20.jpg,400,225,with_mask,226,51,269,91
maksssksksss176_rotated_7_to_20.jpg,400,225,with_mask,94,45,112,73
maksssksksss176_rotated_7_to_20.jpg,400,225,mask_weared_incorrect,233,91,280,146
maksssksksss176_rotated_7_to_20.jpg,400,225,without_mask,290,92,323,132
maksssksksss176_rotated_7_to_20.jpg,400,225,without_mask,372,88,397,117
maksssksksss176_rotated_7_to_20.jpg,400,225,without_mask,388,86,406,120
maksssksksss609_flip.jpg,301,400,without_mask,62,103,210,265
maksssksksss765.jpg,301,400,with_mask,56,196,156,314
maksssksksss771.jpg,400,267,with_mask,31,109,93,161
maksssksksss771.jpg,400,267,with_mask,83,43,119,86
maksssksksss771.jpg,400,267,with_mask,140,70,195,128
maksssksksss771.jpg,400,267,with_mask,280,77,366,165
maksssksksss771.jpg,400,267,with_mask,360,10,394,46
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,16,64,24,72
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,13,108,23,118
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,40,124,51,136
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,42,145,56,159
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,62,142,73,155
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,9,190,22,203
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,29,179,41,190
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,51,173,66,187
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,53,201,67,215
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,51,242,64,254
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,78,211,90,224
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,101,25,110,34
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,100,36,111,47
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,91,51,99,60
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,88,60,96,69
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,76,72,86,82
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,77,99,85,107
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,65,106,74,114
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,72,113,81,122
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,88,109,98,119
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,97,138,108,149
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,110,149,119,159
maksssksksss603_rotated_-20_to_-7.jpg,400,278,mask_weared_incorrect,119,175,134,190
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,113,192,128,207
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,151,226,167,244
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,134,281,153,300
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,138,15,143,21
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,127,29,135,37
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,117,36,126,44
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,126,47,133,55
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,135,39,145,50
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,104,80,113,89
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,131,70,140,80
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,114,85,125,96
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,100,100,109,110
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,127,97,138,108
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,124,121,135,130
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,163,94,173,105
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,153,110,165,121
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,137,142,148,154
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,163,124,175,137
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,158,181,171,195
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,167,200,180,214
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,178,199,193,215
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,197,257,216,276
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,208,215,217,227
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,190,160,204,174
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,181,152,194,163
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,151,25,157,33
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,173,7,180,14
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,164,25,170,29
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,177,26,185,35
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,186,11,194,20
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,163,40,173,50
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,184,53,190,59
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,175,65,186,75
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,201,74,211,84
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,178,100,189,112
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,204,88,214,98
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,198,96,210,109
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,190,123,201,134
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,202,-9,210,-3
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,214,9,222,18
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,223,1,229,8
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,235,3,240,10
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,238,2,246,10
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,233,18,239,25
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,251,2,260,11
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,256,11,264,19
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,250,30,259,39
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,222,30,231,38
maksssksksss603_rotated_-20_to_-7.jpg,400,278,mask_weared_incorrect,215,36,225,47
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,230,64,239,73
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,225,93,237,104
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,250,83,261,93
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,233,127,246,140
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,255,187,272,203
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,243,222,261,240
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,278,199,294,216
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,255,-27,263,-19
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,281,-18,289,-8
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,290,-15,297,-8
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,288,0,295,8
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,291,7,300,16
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,277,30,288,41
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,300,43,309,53
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,263,88,275,101
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,274,78,286,90
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,274,96,287,108
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,284,114,296,127
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,274,121,289,136
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,327,207,345,226
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,387,206,405,222
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,412,201,429,213
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,375,160,391,176
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,386,150,401,167
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,372,103,386,118
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,366,85,379,99
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,384,68,391,79
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,345,79,354,86
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,347,64,358,76
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,329,52,340,64
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,341,32,352,44
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,321,40,332,51
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,310,32,320,43
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,333,24,339,31
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,306,16,316,26
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,308,0,316,9
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,344,-7,351,1
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,345,-30,353,-21
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,309,-27,317,-20
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,297,-32,304,-24
maksssksksss603_rotated_-20_to_-7.jpg,400,278,with_mask,321,-37,328,-30
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,330,-46,336,-39
maksssksksss603_rotated_-20_to_-7.jpg,400,278,without_mask,347,-40,353,-33
fghfgghffhg.jpg,800,600,with_mask,152,143,225,219
fghfgghffhg.jpg,800,600,with_mask,472,187,547,268
coronavirus-chinois-est-encore-trop-tot-pour-parler-pandemie.jpg,1024,680,with_mask,740,202,870,344
coronavirus-chinois-est-encore-trop-tot-pour-parler-pandemie.jpg,1024,680,without_mask,121,604,201,680
coronavirus-chinois-est-encore-trop-tot-pour-parler-pandemie.jpg,1024,680,without_mask,297,632,375,680
bild 113_zoom.jpg,382,132,mask_weared_incorrect,145,37,169,67
TB2R28UvUOWBKNjSZKzXXXfWFXa_!!1116877752.jpg,800,800,with_mask,145,173,348,411
TB2R28UvUOWBKNjSZKzXXXfWFXa_!!1116877752.jpg,800,800,with_mask,489,304,654,478
3414e5ff97f342dd803e048c4670b8ac.jpg,800,800,with_mask,427,224,595,399
china-virus.jpg,1024,682,with_mask,447,140,551,236
china-virus.jpg,1024,682,with_mask,19,431,186,643
china-virus.jpg,1024,682,with_mask,325,473,454,600
china-virus.jpg,1024,682,with_mask,677,473,742,579
china-virus.jpg,1024,682,with_mask,818,510,937,665
china-virus.jpg,1024,682,with_mask,677,407,716,452
china-virus.jpg,1024,682,with_mask,833,365,875,396
china-virus.jpg,1024,682,without_mask,842,431,897,493
china-virus.jpg,1024,682,with_mask,809,373,833,403
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,54,397,87,438
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,154,366,173,393
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,184,421,221,456
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,293,323,345,386
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,431,390,471,447
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,597,371,630,409
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,638,367,657,386
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,without_mask,681,368,696,386
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,756,399,792,434
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,mask_weared_incorrect,907,344,952,400
merlin_168883104_2f24a73d-d374-4f3e-8395-74b9ee4b865f-master1050.jpg,1050,700,with_mask,803,362,820,380
maksssksksss615_rotated_7_to_20.jpg,301,400,without_mask,60,259,143,372
20180424112615601.jpg,860,484,mask_weared_incorrect,5,139,206,349
20180424112615601.jpg,860,484,with_mask,312,60,535,300
20180424112615601.jpg,860,484,without_mask,616,386,736,484
89da4fbbd90bc2b2365f221705284446.jpg,2250,3000,with_mask,366,927,540,1113
89da4fbbd90bc2b2365f221705284446.jpg,2250,3000,with_mask,1171,1266,1360,1455
89da4fbbd90bc2b2365f221705284446.jpg,2250,3000,with_mask,1408,834,1621,1045
maksssksksss302_rotated_-20_to_-7.jpg,400,226,with_mask,201,118,249,169
maksssksksss302_rotated_-20_to_-7.jpg,400,226,with_mask,138,30,186,91
maksssksksss302_rotated_-20_to_-7.jpg,400,226,without_mask,257,42,271,60
bild 66_rotated_-20_to_-7.jpg,259,194,mask_weared_incorrect,79,24,145,98
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,72,179,131,247
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,174,223,228,285
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,390,199,456,275
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,462,193,511,249
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,511,346,574,412
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,613,186,650,240
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,646,189,701,251
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,711,216,760,270
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,754,236,807,297
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,822,246,889,316
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,898,178,942,230
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,without_mask,947,182,992,227
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,1034,160,1084,220
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,1097,172,1156,240
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,338,165,379,214
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,550,197,592,242
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,418,167,463,213
https___cdn.cnn.com_cnnnext_dam_assets_200204145259-oms-organizacion-mundial-salud-coronavirus-no-epidemia-mundial-portafolio-global-cnnee-00000226.jpg,1200,675,with_mask,993,186,1023,222
